"sensor","time_ms","humidity_percent","temperature_degc","dryness_raw"
"DHT22",9703148,83.300003,18.700001,46.920822
"DHC1080",9708424,81.518555,19.468079,51.319649
"DHT22",9708424,83.599998,18.700001,51.319649
"DHC1080",9713700,81.213379,19.498291,53.079178
"DHT22",9713700,83.199997,18.700001,53.079178
"DHC1080",9718977,81.213379,19.498291,65.493645
"DHT22",9718977,83.199997,18.700001,65.493645
"DHC1080",9724253,81.213379,19.498291,51.515152
"DHT22",9724253,83.400002,18.700001,51.515152
"DHC1080",9729529,81.213379,19.498291,47.996090
"DHT22",9729529,84.000000,18.700001,47.996090
"DHC1080",9734805,81.518555,19.498291,38.416424
"DHT22",9734805,83.400002,18.700001,38.416424
"DHC1080",9740081,81.518555,19.498291,52.003910
"DHT22",9740081,83.500000,18.700001,52.003910
"DHC1080",9745357,81.518555,19.498291,64.027374
"DHT22",9745357,83.300003,18.700001,64.027374
"DHC1080",9750633,81.518555,19.498291,51.417400
"DHT22",9750633,83.300003,18.700001,51.417400
"DHC1080",9755909,81.817627,19.538574,46.138809
"DHT22",9755909,83.400002,18.799999,46.138809
"DHC1080",9761185,81.817627,19.538574,50.733139
"DHT22",9761185,83.599998,18.700001,50.733139
"DHC1080",9766461,81.817627,19.538574,53.958942
"DHT22",9766461,84.099998,18.700001,53.958942
"DHC1080",9771737,81.817627,19.538574,51.612904
"DHT22",9771737,84.000000,18.700001,51.612904
"DHC1080",9777013,82.019043,19.508362,47.409580
"DHT22",9777013,84.099998,18.700001,47.409580
"DHC1080",9782290,82.019043,19.508362,50.733139
"DHT22",9782290,83.900002,18.700001,50.733139
"DHC1080",9787566,82.019043,19.508362,59.530792
"DHT22",9787566,84.199997,18.700001,59.530792
"DHC1080",9792842,82.019043,19.508362,51.612904
"DHT22",9792842,84.300003,18.700001,51.612904
"DHC1080",9798118,82.421875,19.538574,51.124146
"DHT22",9798118,84.199997,18.700001,51.124146
"DHC1080",9803394,82.421875,19.538574,41.153469
"DHT22",9803394,84.000000,18.700001,41.153469
"DHC1080",9808670,82.421875,19.538574,50.635387
"DHT22",9808670,85.000000,18.700001,50.635387
"DHC1080",9813946,82.421875,19.538574,53.274681
"DHT22",9813946,84.500000,18.700001,53.274681
"DHC1080",9819222,82.519531,19.538574,61.094818
"DHT22",9819222,84.500000,18.700001,61.094818
"DHC1080",9824499,82.519531,19.538574,52.101662
"DHT22",9824499,84.400002,18.700001,52.101662
"DHC1080",9829775,82.519531,19.538574,50.830891
"DHT22",9829775,84.199997,18.700001,50.830891
"DHC1080",9835051,82.519531,19.538574,39.198437
"DHT22",9835051,84.099998,18.700001,39.198437
"DHC1080",9840327,82.720947,19.548645,51.124146
"DHT22",9840327,84.300003,18.700001,51.124146
"DHC1080",9845604,82.720947,19.548645,53.763439
"DHT22",9845604,84.500000,18.799999,53.763439
"DHC1080",9850880,82.720947,19.548645,64.613884
"DHT22",9850880,84.599998,18.700001,64.613884
"DHC1080",9856156,82.720947,19.548645,50.048878
"DHT22",9856156,84.599998,18.799999,50.048878
"DHC1080",9861432,82.318115,19.548645,50.830891
"DHT22",9861432,84.900002,18.799999,50.830891
"DHC1080",9866708,82.318115,19.548645,60.117302
"DHT22",9866708,85.000000,18.799999,60.117302
"DHC1080",9871984,82.318115,19.548645,51.417400
"DHT22",9871984,85.000000,18.700001,51.417400
"DHC1080",9877260,82.318115,19.548645,38.416424
"DHT22",9877260,85.099998,18.799999,38.416424
"DHC1080",9882536,82.922363,19.558716,51.124146
"DHT22",9882536,84.800003,18.799999,51.124146
"DHC1080",9887813,82.922363,19.558716,59.237537
"DHT22",9887813,85.000000,18.700001,59.237537
"DHC1080",9893089,82.922363,19.558716,51.906158
"DHT22",9893089,85.099998,18.799999,51.906158
"DHC1080",9898365,82.922363,19.558716,48.289345
"DHT22",9898365,85.199997,18.799999,48.289345
"DHC1080",9903641,83.087158,19.578857,50.830891
"DHT22",9903641,85.199997,18.799999,50.830891
"DHC1080",9908918,83.087158,19.578857,53.665688
"DHT22",9908918,84.900002,18.799999,53.665688
"DHC1080",9914194,83.087158,19.578857,59.726295
"DHT22",9914194,84.900002,18.799999,59.726295
"DHC1080",9919470,83.087158,19.578857,51.612904
"DHT22",9919470,85.000000,18.799999,51.612904
"DHC1080",9924746,83.123779,19.558716,43.401760
"DHT22",9924746,85.599998,18.799999,43.401760
"DHC1080",9930023,83.123779,19.558716,39.687195
"DHT22",9930023,85.699997,18.799999,39.687195
"DHC1080",9935299,83.123779,19.558716,51.515152
"DHT22",9935299,85.599998,18.799999,51.515152
"DHC1080",9940575,83.123779,19.558716,62.267841
"DHT22",9940575,85.699997,18.799999,62.267841
"DHC1080",9945851,83.386230,19.588928,52.394917
"DHT22",9945851,85.800003,18.799999,52.394917
"DHC1080",9951128,83.386230,19.588928,51.808407
"DHT22",9951128,85.400002,18.799999,51.808407
"DHC1080",9956404,83.386230,19.588928,37.145649
"DHT22",9956404,85.099998,18.799999,37.145649
"DHC1080",9961680,83.386230,19.588928,51.612904
"DHT22",9961680,84.900002,18.799999,51.612904
"DHC1080",9966956,83.288574,19.588928,54.447704
"DHT22",9966956,85.000000,18.799999,54.447704
"DHC1080",9972232,83.288574,19.588928,66.080154
"DHT22",9972232,85.300003,18.799999,66.080154
"DHC1080",9977508,83.288574,19.588928,52.003910
"DHT22",9977508,85.500000,18.799999,52.003910
"DHC1080",9982784,83.288574,19.588928,51.808407
"DHT22",9982784,85.300003,18.799999,51.808407
"DHC1080",9988060,83.386230,19.578857,47.800587
"DHT22",9988060,85.599998,18.799999,47.800587
"DHC1080",9993337,83.386230,19.578857,37.047897
"DHT22",9993337,85.000000,18.799999,37.047897
"DHC1080",9998613,83.386230,19.578857,51.612904
"DHT22",9998613,85.000000,18.799999,51.612904
"DHC1080",10003889,83.386230,19.578857,64.907135
"DHT22",10003889,85.500000,18.799999,64.907135
"DHC1080",10009165,83.184814,19.588928,51.808407
"DHT22",10009165,85.800003,18.799999,51.808407
"DHC1080",10014442,83.184814,19.588928,47.605083
"DHT22",10014442,86.000000,18.799999,47.605083
"DHC1080",10019718,83.184814,19.588928,50.928642
"DHT22",10019718,85.699997,18.799999,50.928642
"DHC1080",10024994,83.184814,19.588928,51.612904
"DHT22",10024994,85.599998,18.799999,51.612904
"DHC1080",10030270,83.587646,19.609070,64.320625
"DHT22",10030270,85.800003,18.799999,64.320625
"DHC1080",10035547,83.587646,19.609070,51.808407
"DHT22",10035547,86.000000,18.799999,51.808407
"DHC1080",10040823,83.587646,19.609070,46.334312
"DHT22",10040823,86.199997,18.799999,46.334312
"DHC1080",10046099,83.587646,19.609070,51.124146
"DHT22",10046099,85.599998,18.799999,51.124146
"DHC1080",10051375,83.789062,19.619141,54.154449
"DHT22",10051375,85.400002,18.799999,54.154449
"DHC1080",10056652,83.789062,19.619141,65.102638
"DHT22",10056652,86.000000,18.799999,65.102638
"DHC1080",10061928,83.789062,19.619141,51.808407
"DHT22",10061928,86.300003,18.799999,51.808407
"DHC1080",10067204,83.789062,19.619141,40.371456
"DHT22",10067204,86.000000,18.799999,40.371456
"DHC1080",10072480,83.587646,19.619141,39.687195
"DHT22",10072480,85.900002,18.799999,39.687195
"DHC1080",10077757,83.587646,19.619141,51.515152
"DHT22",10077757,85.599998,18.799999,51.515152
"DHC1080",10083033,83.587646,19.619141,53.372433
"DHT22",10083033,86.099998,18.799999,53.372433
"DHC1080",10088309,83.587646,19.619141,60.019550
"DHT22",10088309,86.099998,18.799999,60.019550
"DHC1080",10093585,83.087158,19.619141,65.200394
"DHT22",10093585,86.400002,18.799999,65.200394
"DHC1080",10098862,83.087158,19.619141,52.297165
"DHT22",10098862,85.800003,18.799999,52.297165
"DHC1080",10104138,83.087158,19.619141,51.906158
"DHT22",10104138,86.000000,18.799999,51.906158
"DHC1080",10109414,83.087158,19.619141,48.484848
"DHT22",10109414,86.400002,18.799999,48.484848
"DHC1080",10114690,83.386230,19.629211,36.950146
"DHT22",10114690,86.099998,18.900000,36.950146
"DHC1080",10119967,83.386230,19.629211,51.808407
"DHT22",10119967,86.099998,18.900000,51.808407
"DHC1080",10125243,83.386230,19.629211,65.395897
"DHT22",10125243,85.800003,18.799999,65.395897
"DHC1080",10130519,83.386230,19.629211,52.101662
"DHT22",10130519,85.699997,18.799999,52.101662
"DHC1080",10135795,83.288574,19.629211,49.657867
"DHT22",10135795,86.099998,18.900000,49.657867
"DHC1080",10141072,83.288574,19.629211,39.296188
"DHT22",10141072,86.400002,18.799999,39.296188
"DHC1080",10146348,83.288574,19.629211,51.221897
"DHT22",10146348,86.500000,18.799999,51.221897
"DHC1080",10151624,83.288574,19.629211,62.463345
"DHT22",10151624,86.300003,18.799999,62.463345
"DHC1080",10156900,83.685303,19.629211,51.808407
"DHT22",10156900,86.099998,18.900000,51.808407
"DHC1080",10162177,83.685303,19.629211,44.574780
"DHT22",10162177,86.099998,18.799999,44.574780
"DHC1080",10167453,83.685303,19.629211,51.221897
"DHT22",10167453,86.199997,18.799999,51.221897
"DHC1080",10172729,83.685303,19.629211,59.921799
"DHT22",10172729,85.500000,18.799999,59.921799
"DHC1080",10178005,83.685303,19.649353,52.101662
"DHT22",10178005,85.900002,18.799999,52.101662
"DHC1080",10183282,83.685303,19.649353,50.342133
"DHT22",10183282,86.099998,18.799999,50.342133
"DHC1080",10188558,83.685303,19.649353,37.145649
"DHT22",10188558,85.800003,18.799999,37.145649
"DHC1080",10193834,83.685303,19.649353,51.906158
"DHT22",10193834,85.699997,18.900000,51.906158
"DHC1080",10199110,83.886719,19.649353,64.907135
"DHT22",10199110,85.300003,18.799999,64.907135
"DHC1080",10204387,83.886719,19.649353,52.003910
"DHT22",10204387,85.099998,18.799999,52.003910
"DHC1080",10209663,83.886719,19.649353,38.905182
"DHT22",10209663,84.300003,18.799999,38.905182
"DHC1080",10214939,83.886719,19.649353,51.808407
"DHT22",10214939,82.000000,18.799999,51.808407
"DHC1080",10220215,83.587646,19.649353,61.192570
"DHT22",10220215,80.500000,18.799999,61.192570
"DHC1080",10225492,83.587646,19.649353,52.394917
"DHT22",10225492,81.599998,18.799999,52.394917
"DHC1080",10230769,83.587646,19.649353,51.808407
"DHT22",10230769,83.599998,18.799999,51.808407
"DHC1080",10236045,83.587646,19.649353,43.499512
"DHT22",10236045,83.500000,18.900000,43.499512
"DHC1080",10241321,79.370117,19.629211,38.318672
"DHT22",10241321,83.199997,18.799999,38.318672
"DHC1080",10246598,79.370117,19.629211,51.417400
"DHT22",10246598,83.000000,18.799999,51.417400
"DHC1080",10251874,79.370117,19.629211,53.665688
"DHT22",10251874,84.400002,18.900000,53.665688
"DHC1080",10257150,79.370117,19.629211,66.080154
"DHT22",10257150,83.199997,18.799999,66.080154
"DHC1080",10262426,81.072998,19.649353,51.417400
"DHT22",10262426,83.699997,18.900000,51.417400
"DHC1080",10267702,81.072998,19.649353,38.220921
"DHT22",10267702,83.400002,18.900000,38.220921
"DHC1080",10272978,81.072998,19.649353,51.612904
"DHT22",10272978,83.400002,18.799999,51.612904
"DHC1080",10278254,81.072998,19.649353,52.981426
"DHT22",10278254,83.500000,18.900000,52.981426
"DHC1080",10283530,81.072998,19.629211,55.913979
"DHT22",10283530,84.300003,18.900000,55.913979
"DHC1080",10288807,81.072998,19.629211,64.222878
"DHT22",10288807,84.699997,18.900000,64.222878
"DHC1080",10294083,81.072998,19.629211,52.492668
"DHT22",10294083,84.099998,18.900000,52.492668
"DHC1080",10299359,81.072998,19.629211,52.003910
"DHT22",10299359,84.699997,18.900000,52.003910
"DHC1080",10304635,81.579590,19.629211,49.657867
"DHT22",10304635,84.699997,18.900000,49.657867
"DHC1080",10309912,81.579590,19.629211,43.988270
"DHT22",10309912,85.000000,18.900000,43.988270
"DHC1080",10315188,81.579590,19.629211,39.882698
"DHT22",10315188,85.099998,18.900000,39.882698
"DHC1080",10320464,81.579590,19.629211,50.830891
"DHT22",10320464,84.900002,18.900000,50.830891
"DHC1080",10325740,82.482910,19.649353,51.612904
"DHT22",10325740,84.400002,18.900000,51.612904
"DHC1080",10331017,82.482910,19.649353,51.906158
"DHT22",10331017,84.000000,18.900000,51.906158
"DHC1080",10336293,82.482910,19.649353,58.748779
"DHT22",10336293,83.400002,18.900000,58.748779
"DHC1080",10341569,82.482910,19.649353,63.440861
"DHT22",10341569,83.199997,18.900000,63.440861
"DHC1080",10346845,81.579590,19.649353,52.297165
"DHT22",10346845,83.900002,18.900000,52.297165
"DHC1080",10352122,81.579590,19.649353,50.342133
"DHT22",10352122,85.099998,18.900000,50.342133
"DHC1080",10357398,81.579590,19.649353,42.521996
"DHT22",10357398,85.800003,18.900000,42.521996
"DHC1080",10362674,81.579590,19.649353,37.438904
"DHT22",10362674,85.500000,18.900000,37.438904
"DHC1080",10367951,81.579590,19.659424,51.417400
"DHT22",10367951,85.699997,18.900000,51.417400
"DHC1080",10373228,81.579590,19.659424,51.710655
"DHT22",10373228,84.099998,18.900000,51.710655
"DHC1080",10378504,81.579590,19.659424,55.425220
"DHT22",10378504,84.699997,18.900000,55.425220
"DHC1080",10383780,81.579590,19.659424,64.222878
"DHT22",10383780,84.599998,18.900000,64.222878
"DHC1080",10389056,82.080078,19.649353,64.516129
"DHT22",10389056,84.800003,18.900000,64.516129
"DHC1080",10394332,82.080078,19.649353,52.297165
"DHT22",10394332,85.099998,18.900000,52.297165
"DHC1080",10399608,82.080078,19.649353,52.003910
"DHT22",10399608,85.599998,18.900000,52.003910
"DHC1080",10404884,82.080078,19.649353,49.755619
"DHT22",10404884,85.500000,18.900000,49.755619
"DHC1080",10410160,82.781982,19.659424,48.680351
"DHT22",10410160,85.500000,18.900000,48.680351
"DHC1080",10415437,82.781982,19.659424,43.792767
"DHT22",10415437,85.800003,18.900000,43.792767
"DHC1080",10420713,82.781982,19.659424,38.611927
"DHT22",10420713,85.699997,18.900000,38.611927
"DHC1080",10425989,82.781982,19.659424,37.145649
"DHT22",10425989,86.000000,18.900000,37.145649
"DHC1080",10431265,83.489990,19.679565,38.123169
"DHT22",10431265,86.099998,18.900000,38.123169
"DHC1080",10436542,83.489990,19.679565,41.837730
"DHT22",10436542,85.900002,18.900000,41.837730
"DHC1080",10441818,83.489990,19.679565,51.515152
"DHT22",10441818,85.599998,18.900000,51.515152
"DHC1080",10447094,83.489990,19.679565,51.710655
"DHT22",10447094,85.900002,18.900000,51.710655
"DHC1080",10452370,83.886719,19.689636,52.003910
"DHT22",10452370,86.400002,18.900000,52.003910
"DHC1080",10457646,83.886719,19.689636,53.665688
"DHT22",10457646,86.900002,18.900000,53.665688
"DHC1080",10462922,83.886719,19.689636,61.681328
"DHT22",10462922,87.199997,18.900000,61.681328
"DHC1080",10468198,83.886719,19.689636,63.245358
"DHT22",10468198,87.500000,18.900000,63.245358
"DHC1080",10473474,84.490967,19.689636,52.101662
"DHT22",10473474,87.300003,18.900000,52.101662
"DHC1080",10478751,84.490967,19.689636,52.101662
"DHT22",10478751,87.199997,18.900000,52.101662
"DHC1080",10484027,84.490967,19.689636,48.191593
"DHT22",10484027,87.300003,18.900000,48.191593
"DHC1080",10489303,84.490967,19.689636,38.025417
"DHT22",10489303,86.500000,18.900000,38.025417
"DHC1080",10494579,85.192871,19.729919,37.243401
"DHT22",10494579,86.599998,18.900000,37.243401
"DHC1080",10499856,85.192871,19.729919,40.175953
"DHT22",10499856,86.300003,18.900000,40.175953
"DHC1080",10505132,85.192871,19.729919,51.612904
"DHT22",10505132,86.300003,18.900000,51.612904
"DHC1080",10510408,85.192871,19.729919,51.515152
"DHT22",10510408,86.900002,18.900000,51.515152
"DHC1080",10515684,84.893799,19.729919,51.612904
"DHT22",10515684,87.599998,19.000000,51.612904
"DHC1080",10520961,84.893799,19.729919,51.710655
"DHT22",10520961,88.000000,19.000000,51.710655
"DHC1080",10526237,84.893799,19.729919,52.003910
"DHT22",10526237,88.300003,19.000000,52.003910
"DHC1080",10531513,84.893799,19.729919,53.861191
"DHT22",10531513,88.500000,19.000000,53.861191
"DHC1080",10536789,85.699463,19.760132,55.034214
"DHT22",10536789,88.400002,19.000000,55.034214
"DHC1080",10542066,85.699463,19.760132,59.530792
"DHT22",10542066,88.500000,19.000000,59.530792
"DHC1080",10547342,85.699463,19.760132,59.921799
"DHT22",10547342,88.599998,19.000000,59.921799
"DHC1080",10552618,85.699463,19.760132,59.139786
"DHT22",10552618,88.900002,19.000000,59.139786
"DHC1080",10557894,86.297607,19.760132,54.056698
"DHT22",10557894,89.000000,19.000000,54.056698
"DHC1080",10563171,86.297607,19.760132,52.883675
"DHT22",10563171,89.199997,19.000000,52.883675
"DHC1080",10568447,86.297607,19.760132,52.688171
"DHT22",10568447,89.300003,19.000000,52.688171
"DHC1080",10573723,86.297607,19.760132,52.590420
"DHT22",10573723,89.500000,19.000000,52.590420
"DHC1080",10578999,87.207031,19.770203,52.003910
"DHT22",10578999,89.199997,19.000000,52.003910
"DHC1080",10584276,87.207031,19.770203,51.710655
"DHT22",10584276,88.599998,19.000000,51.710655
"DHC1080",10589552,87.207031,19.770203,51.612904
"DHT22",10589552,88.699997,19.000000,51.612904
"DHC1080",10594828,87.207031,19.770203,37.341152
"DHT22",10594828,89.099998,19.000000,37.341152
"DHC1080",10600104,87.207031,19.780273,43.010754
"DHT22",10600104,89.500000,19.000000,43.010754
"DHC1080",10605381,87.207031,19.780273,50.537636
"DHT22",10605381,89.400002,19.000000,50.537636
"DHC1080",10610657,87.207031,19.780273,51.906158
"DHT22",10610657,89.800003,19.100000,51.906158
"DHC1080",10615933,87.207031,19.780273,52.492668
"DHT22",10615933,89.900002,19.100000,52.492668
"DHC1080",10621209,87.207031,19.800415,66.764420
"DHT22",10621209,89.800003,19.100000,66.764420
"DHC1080",10626485,87.207031,19.800415,65.298141
"DHT22",10626485,90.000000,19.100000,65.298141
"DHC1080",10631761,87.207031,19.800415,55.229717
"DHT22",10631761,90.099998,19.100000,55.229717
"DHC1080",10637038,87.207031,19.800415,53.861191
"DHT22",10637038,90.300003,19.100000,53.861191
"DHC1080",10642314,87.664795,19.840698,53.763439
"DHT22",10642314,90.300003,19.100000,53.763439
"DHC1080",10647591,87.664795,19.840698,54.545456
"DHT22",10647591,90.400002,19.100000,54.545456
"DHC1080",10652867,87.664795,19.840698,59.726295
"DHT22",10652867,90.500000,19.100000,59.726295
"DHC1080",10658143,87.664795,19.840698,65.298141
"DHT22",10658143,90.599998,19.100000,65.298141
"DHC1080",10663419,88.470459,19.860840,63.538612
"DHT22",10663419,90.599998,19.100000,63.538612
"DHC1080",10668696,88.470459,19.860840,60.410557
"DHT22",10668696,90.400002,19.100000,60.410557
"DHC1080",10673972,88.470459,19.860840,55.718475
"DHT22",10673972,90.500000,19.100000,55.718475
"DHC1080",10679248,88.470459,19.860840,56.207233
"DHT22",10679248,90.599998,19.200001,56.207233
"DHC1080",10684524,88.873291,19.870911,55.131966
"DHT22",10684524,90.699997,19.200001,55.131966
"DHC1080",10689800,88.873291,19.870911,60.019550
"DHT22",10689800,90.699997,19.200001,60.019550
"DHC1080",10695076,88.873291,19.870911,60.508308
"DHT22",10695076,90.699997,19.200001,60.508308
"DHC1080",10700352,88.873291,19.870911,60.606060
"DHT22",10700352,90.699997,19.200001,60.606060
"DHC1080",10705628,89.172363,19.880981,55.913979
"DHT22",10705628,90.800003,19.200001,55.913979
"DHC1080",10710904,89.172363,19.880981,59.335289
"DHT22",10710904,90.800003,19.200001,59.335289
"DHC1080",10716180,89.172363,19.880981,59.628544
"DHT22",10716180,90.900002,19.200001,59.628544
"DHC1080",10721456,89.172363,19.880981,60.312805
"DHT22",10721456,90.900002,19.200001,60.312805
"DHC1080",10726732,88.873291,19.921265,60.215054
"DHT22",10726732,90.900002,19.200001,60.215054
"DHC1080",10732008,88.873291,19.921265,65.395897
"DHT22",10732008,91.000000,19.200001,65.395897
"DHC1080",10737284,88.873291,19.921265,64.613884
"DHT22",10737284,91.099998,19.200001,64.613884
"DHC1080",10742560,88.873291,19.921265,52.199413
"DHT22",10742560,91.500000,19.200001,52.199413
"DHC1080",10747836,89.672852,19.941406,52.492668
"DHT22",10747836,91.099998,19.200001,52.492668
"DHC1080",10753112,89.672852,19.941406,52.003910
"DHT22",10753112,91.099998,19.200001,52.003910
"DHC1080",10758388,89.672852,19.941406,51.026394
"DHT22",10758388,91.099998,19.200001,51.026394
"DHC1080",10763664,89.672852,19.941406,48.289345
"DHT22",10763664,91.000000,19.200001,48.289345
"DHC1080",10768940,89.776611,19.961548,42.033237
"DHT22",10768940,91.199997,19.299999,42.033237
"DHC1080",10774216,89.776611,19.961548,39.491692
"DHT22",10774216,91.199997,19.200001,39.491692
"DHC1080",10779492,89.776611,19.961548,45.845551
"DHT22",10779492,91.199997,19.200001,45.845551
"DHC1080",10784768,89.776611,19.961548,51.710655
"DHT22",10784768,91.300003,19.200001,51.710655
"DHC1080",10790044,89.373779,19.961548,51.808407
"DHT22",10790044,91.400002,19.299999,51.808407
"DHC1080",10795320,89.373779,19.961548,51.710655
"DHT22",10795320,91.199997,19.200001,51.710655
"DHC1080",10800596,89.373779,19.961548,53.861191
"DHT22",10800596,91.400002,19.299999,53.861191
"DHC1080",10805872,89.373779,19.961548,55.522972
"DHT22",10805872,91.199997,19.299999,55.522972
"DHC1080",10811148,89.978027,20.011902,59.433041
"DHT22",10811148,91.199997,19.299999,59.433041
"DHC1080",10816424,89.978027,20.011902,65.102638
"DHT22",10816424,91.300003,19.299999,65.102638
"DHC1080",10821700,89.978027,20.011902,52.688171
"DHT22",10821700,91.199997,19.299999,52.688171
"DHC1080",10826976,89.978027,20.011902,52.492668
"DHT22",10826976,91.300003,19.299999,52.492668
"DHC1080",10832252,89.776611,19.991760,52.394917
"DHT22",10832252,91.199997,19.299999,52.394917
"DHC1080",10837528,89.776611,19.991760,49.266861
"DHT22",10837528,91.300003,19.299999,49.266861
"DHC1080",10842804,89.776611,19.991760,40.371456
"DHT22",10842804,91.300003,19.299999,40.371456
"DHC1080",10848080,89.776611,19.991760,37.536655
"DHT22",10848080,91.300003,19.299999,37.536655
"DHC1080",10853356,89.874268,20.011902,38.318672
"DHT22",10853356,91.400002,19.299999,38.318672
"DHC1080",10858632,89.874268,20.011902,51.515152
"DHT22",10858632,91.400002,19.299999,51.515152
"DHC1080",10863908,89.874268,20.011902,52.199413
"DHT22",10863908,91.400002,19.299999,52.199413
"DHC1080",10869184,89.874268,20.011902,55.229717
"DHT22",10869184,91.400002,19.299999,55.229717
"DHC1080",10874460,89.776611,20.021973,64.613884
"DHT22",10874460,91.400002,19.299999,64.613884
"DHC1080",10879736,89.776611,20.021973,52.394917
"DHT22",10879736,91.400002,19.299999,52.394917
"DHC1080",10885012,89.776611,20.021973,50.830891
"DHT22",10885012,91.300003,19.299999,50.830891
"DHC1080",10890288,89.776611,20.021973,39.296188
"DHT22",10890288,91.199997,19.299999,39.296188
"DHC1080",10895564,90.032959,20.052185,44.183773
"DHT22",10895564,91.199997,19.299999,44.183773
"DHC1080",10900840,90.032959,20.052185,52.883675
"DHT22",10900840,91.300003,19.400000,52.883675
"DHC1080",10906116,90.032959,20.052185,66.373413
"DHT22",10906116,91.300003,19.299999,66.373413
"DHC1080",10911392,90.032959,20.052185,52.101662
"DHT22",10911392,91.099998,19.299999,52.101662
"DHC1080",10916668,89.935303,20.062256,44.770283
"DHT22",10916668,91.199997,19.299999,44.770283
"DHC1080",10921944,89.935303,20.062256,51.612904
"DHT22",10921944,91.199997,19.299999,51.612904
"DHC1080",10927220,89.935303,20.062256,52.101662
"DHT22",10927220,91.300003,19.400000,52.101662
"DHC1080",10932496,89.935303,20.062256,54.056698
"DHT22",10932496,91.300003,19.299999,54.056698
"DHC1080",10937772,89.630127,20.102539,55.425220
"DHT22",10937772,91.300003,19.299999,55.425220
"DHC1080",10943049,89.630127,20.102539,66.373413
"DHT22",10943049,91.400002,19.400000,66.373413
"DHC1080",10948325,89.630127,20.102539,60.410557
"DHT22",10948325,91.400002,19.400000,60.410557
"DHC1080",10953601,89.630127,20.102539,52.688171
"DHT22",10953601,91.300003,19.400000,52.688171
"DHC1080",10958877,90.130615,20.102539,50.928642
"DHT22",10958877,91.300003,19.400000,50.928642
"DHC1080",10964153,90.130615,20.102539,39.491692
"DHT22",10964153,91.300003,19.400000,39.491692
"DHC1080",10969429,90.130615,20.102539,51.906158
"DHT22",10969429,91.099998,19.299999,51.906158
"DHC1080",10974705,90.130615,20.102539,52.003910
"DHT22",10974705,91.199997,19.400000,52.003910
"DHC1080",10979981,89.532471,20.112610,52.394917
"DHT22",10979981,91.199997,19.400000,52.394917
"DHC1080",10985257,89.532471,20.112610,54.252201
"DHT22",10985257,91.400002,19.400000,54.252201
"DHC1080",10990533,89.532471,20.112610,56.793743
"DHT22",10990533,91.199997,19.400000,56.793743
"DHC1080",10995809,89.532471,20.112610,61.192570
"DHT22",10995809,91.300003,19.400000,61.192570
"DHC1080",11001085,89.630127,20.132751,61.388073
"DHT22",11001085,91.300003,19.400000,61.388073
"DHC1080",11006361,89.630127,20.132751,66.177910
"DHT22",11006361,91.300003,19.400000,66.177910
"DHC1080",11011637,89.630127,20.132751,64.125122
"DHT22",11011637,91.199997,19.400000,64.125122
"DHC1080",11016913,89.630127,20.132751,52.785923
"DHT22",11016913,91.000000,19.400000,52.785923
"DHC1080",11022189,89.630127,20.142822,52.492668
"DHT22",11022189,91.099998,19.400000,52.492668
"DHC1080",11027466,89.630127,20.142822,52.297165
"DHT22",11027466,91.000000,19.400000,52.297165
"DHC1080",11032742,89.630127,20.142822,50.048878
"DHT22",11032742,91.099998,19.400000,50.048878
"DHC1080",11038018,89.630127,20.142822,44.574780
"DHT22",11038018,91.000000,19.400000,44.574780
"DHC1080",11043294,89.428711,20.142822,39.980450
"DHT22",11043294,91.099998,19.400000,39.980450
"DHC1080",11048571,89.428711,20.142822,51.710655
"DHT22",11048571,91.099998,19.400000,51.710655
"DHC1080",11053847,89.428711,20.142822,52.003910
"DHT22",11053847,91.199997,19.400000,52.003910
"DHC1080",11059123,89.428711,20.142822,60.410557
"DHT22",11059123,91.099998,19.400000,60.410557
"DHC1080",11064399,89.025879,20.162964,62.756599
"DHT22",11064399,91.099998,19.400000,62.756599
"DHC1080",11069675,89.025879,20.162964,50.733139
"DHT22",11069675,91.199997,19.500000,50.733139
"DHC1080",11074951,89.025879,20.162964,38.905182
"DHT22",11074951,91.000000,19.500000,38.905182
"DHC1080",11080227,89.025879,20.162964,52.883675
"DHT22",11080227,91.099998,19.400000,52.883675
"DHC1080",11085503,88.928223,20.173035,66.568916
"DHT22",11085503,91.000000,19.400000,66.568916
"DHC1080",11090780,88.928223,20.173035,52.199413
"DHT22",11090780,91.099998,19.500000,52.199413
"DHC1080",11096056,88.928223,20.173035,43.792767
"DHT22",11096056,91.000000,19.500000,43.792767
"DHC1080",11101332,88.928223,20.173035,39.589443
"DHT22",11101332,91.099998,19.500000,39.589443
"DHC1080",11106608,89.025879,20.203247,52.101662
"DHT22",11106608,91.300003,19.500000,52.101662
"DHC1080",11111885,89.025879,20.203247,52.297165
"DHT22",11111885,91.400002,19.500000,52.297165
"DHC1080",11117161,89.025879,20.203247,54.545456
"DHT22",11117161,91.400002,19.500000,54.545456
"DHC1080",11122437,89.025879,20.203247,65.004890
"DHT22",11122437,91.300003,19.500000,65.004890
"DHC1080",11127713,89.831543,20.203247,66.862167
"DHT22",11127713,91.300003,19.500000,66.862167
"DHC1080",11132990,89.831543,20.203247,52.688171
"DHT22",11132990,91.400002,19.500000,52.688171
"DHC1080",11138266,89.831543,20.203247,52.297165
"DHT22",11138266,91.400002,19.500000,52.297165
"DHC1080",11143542,89.831543,20.203247,43.792767
"DHT22",11143542,91.300003,19.500000,43.792767
