"sensor","time_ms","humidity_percent","temperature_degc","dryness_raw"
"DHT22",2408090,51.799999,22.400000,43.890518
"DHT22",2408591,51.599998,22.400000,59.335289
"DHT22",2409366,51.599998,22.400000,67.350929
"DHT22",2409867,51.599998,22.400000,76.050835
"DHT22",2410368,51.599998,22.400000,71.260994
"DHT22",2410869,51.400002,22.400000,37.927662
"DHT22",2411644,51.400002,22.400000,38.611927
"DHT22",2412145,51.400002,22.400000,40.078201
"DHT22",2412646,51.400002,22.400000,39.296188
"DHT22",2413147,51.400002,22.400000,16.422287
"DHT22",2413922,51.400002,22.400000,18.866079
"DHT22",2414423,51.400002,22.400000,33.919842
"DHT22",2414924,51.400002,22.400000,36.656891
"DHT22",2415425,51.500000,22.400000,5.278593
"DHT22",2416200,51.500000,22.400000,0.684262
"DHT22",2416701,51.500000,22.400000,4.496579
"DHT22",2417202,51.500000,22.400000,4.887586
"DHT22",2417703,51.500000,22.200001,40.762463
"DHT22",2418478,51.500000,22.200001,40.469208
"DHT22",2418979,51.500000,22.200001,39.491692
"DHT22",2419480,51.500000,22.200001,28.250244
"DHT22",2419981,51.900002,22.400000,61.192570
"DHT22",2420756,51.900002,22.400000,39.784946
"DHT22",2421257,51.900002,22.400000,39.687195
"DHT22",2421758,51.900002,22.400000,39.296188
"DHT22",2422259,52.099998,22.400000,57.869011
"DHT22",2423034,52.099998,22.400000,52.590420
"DHT22",2423535,52.099998,22.400000,45.552296
"DHT22",2424036,52.099998,22.400000,43.108505
"DHT22",2424537,52.200001,22.500000,39.589443
"DHT22",2425312,52.200001,22.500000,52.785923
"DHT22",2425813,52.200001,22.500000,57.575756
"DHT22",2426314,52.200001,22.500000,55.620724
"DHT22",2426815,52.200001,22.400000,38.709679
"DHT22",2427590,52.200001,22.400000,38.807430
"DHT22",2428091,52.200001,22.400000,39.393940
"DHT22",2428592,52.200001,22.400000,39.393940
"DHT22",2429093,52.200001,22.400000,32.258064
"DHT22",2429868,52.200001,22.400000,34.799610
"DHT22",2430369,52.200001,22.400000,36.559139
"DHT22",2430870,52.200001,22.400000,38.416424
"DHT22",2431371,52.200001,22.400000,20.039101
"DHT22",2432146,52.200001,22.400000,22.580645
"DHT22",2432647,52.200001,22.400000,23.753666
"DHT22",2433148,52.200001,22.400000,26.979471
"DHT22",2433649,52.200001,22.400000,38.611927
"DHT22",2434424,52.200001,22.400000,38.025417
"DHT22",2434925,52.200001,22.400000,37.243401
"DHT22",2435426,52.200001,22.400000,22.776148
"DHT22",2435927,52.099998,22.400000,41.251221
"DHT22",2436702,52.099998,22.400000,39.100685
"DHT22",2437203,52.099998,22.400000,38.709679
"DHT22",2437704,52.099998,22.400000,38.514175
"DHT22",2438205,52.000000,22.400000,57.966763
"DHT22",2438980,52.000000,22.400000,51.515152
"DHT22",2439481,52.000000,22.400000,49.266861
"DHT22",2439982,52.000000,22.400000,43.401760
"DHT22",2440483,52.000000,22.400000,39.198437
"DHT22",2441258,52.000000,22.400000,39.198437
"DHT22",2441759,52.000000,22.400000,53.665688
"DHT22",2442260,52.000000,22.400000,57.771259
"DHT22",2442761,52.099998,22.400000,36.461388
"DHT22",2443536,52.099998,22.400000,38.416424
"DHT22",2444037,52.099998,22.400000,38.416424
"DHT22",2444538,52.099998,22.400000,37.145649
"DHT22",2445039,52.200001,22.400000,17.888563
"DHT22",2445814,52.200001,22.400000,21.798632
"DHT22",2446315,52.200001,22.400000,11.339198
"DHT22",2446816,52.200001,22.400000,16.715542
"DHT22",2447317,52.299999,22.400000,39.002934
"DHT22",2448093,52.299999,22.400000,28.836754
"DHT22",2448594,52.299999,22.400000,10.263929
"DHT22",2449095,52.299999,22.400000,3.421310
"DHT22",2449596,52.400002,22.400000,43.108505
"DHT22",2450371,52.400002,22.400000,41.739979
"DHT22",2450872,52.400002,22.400000,40.762463
"DHT22",2451373,52.400002,22.400000,40.078201
"DHT22",2451874,52.299999,22.400000,80.058655
"DHT22",2452649,52.299999,22.400000,75.171066
"DHT22",2453150,52.299999,22.400000,69.305962
"DHT22",2453651,52.299999,22.400000,65.786903
"DHT22",2454152,52.400002,22.500000,38.807430
"DHT22",2454927,52.400002,22.500000,38.807430
"DHT22",2455428,52.400002,22.500000,60.019550
"DHT22",2455929,52.400002,22.500000,68.035194
"DHT22",2456430,52.299999,22.500000,35.190617
"DHT22",2457206,52.299999,22.500000,37.145649
"DHT22",2457707,52.299999,22.500000,37.829910
"DHT22",2458208,52.299999,22.500000,38.514175
"DHT22",2458709,52.200001,22.500000,8.699903
"DHT22",2459484,52.200001,22.500000,12.218964
"DHT22",2459985,52.200001,22.500000,35.972630
"DHT22",2460486,52.200001,22.500000,28.934505
"DHT22",2460987,52.099998,22.500000,38.807430
"DHT22",2461762,52.099998,22.500000,14.076246
"DHT22",2462263,52.099998,22.500000,5.767351
"DHT22",2462764,52.099998,22.500000,0.000000
"DHT22",2463265,52.200001,22.500000,42.521996
"DHT22",2464040,52.200001,22.500000,41.251221
"DHT22",2464541,52.200001,22.500000,40.273705
"DHT22",2465042,52.200001,22.500000,37.829910
"DHT22",2465543,52.200001,22.400000,76.930595
"DHT22",2466318,52.200001,22.400000,69.403717
"DHT22",2466819,52.200001,22.400000,66.080154
"DHT22",2467320,52.200001,22.400000,62.267841
"DHT22",2467821,52.500000,22.500000,38.220921
"DHT22",2468596,52.500000,22.500000,56.304985
"DHT22",2469097,52.500000,22.500000,58.553276
"DHT22",2469598,52.500000,22.500000,55.620724
"DHT22",2470099,52.599998,22.500000,37.536655
"DHT22",2470874,52.599998,22.500000,37.829910
"DHT22",2471375,52.599998,22.500000,38.220921
"DHT22",2471876,52.599998,22.500000,38.318672
"DHT22",2472377,52.700001,22.500000,25.317694
"DHT22",2473153,52.700001,22.500000,34.799610
"DHT22",2473654,52.700001,22.500000,36.070381
"DHT22",2474155,52.700001,22.500000,37.438904
"DHT22",2474656,52.599998,22.500000,18.475073
"DHT22",2475431,52.599998,22.500000,21.016619
"DHT22",2475932,52.599998,22.500000,23.167156
"DHT22",2476433,52.599998,22.500000,25.219942
"DHT22",2476934,52.599998,22.500000,37.047897
"DHT22",2477709,52.599998,22.500000,39.100685
"DHT22",2478210,52.599998,22.500000,36.168133
"DHT22",2478711,52.599998,22.500000,21.700880
"DHT22",2479212,52.599998,22.500000,40.175953
"DHT22",2479987,52.599998,22.500000,38.611927
"DHT22",2480488,52.599998,22.500000,37.927662
"DHT22",2480989,52.599998,22.500000,37.145649
"DHT22",2481490,52.599998,22.500000,57.575756
"DHT22",2482265,52.599998,22.500000,49.560116
"DHT22",2482766,52.599998,22.500000,47.018574
"DHT22",2483267,52.599998,22.500000,41.935482
"DHT22",2483768,52.599998,22.500000,37.145649
"DHT22",2484543,52.599998,22.500000,37.341152
"DHT22",2485044,52.599998,22.500000,59.139786
"DHT22",2485545,52.599998,22.500000,64.027374
"DHT22",2486046,52.599998,22.500000,35.190617
"DHT22",2486821,52.599998,22.500000,36.363636
"DHT22",2487322,52.599998,22.500000,36.656891
"DHT22",2487823,52.599998,22.500000,37.145649
"DHT22",2488324,52.599998,22.500000,4.105572
"DHT22",2489099,52.599998,22.500000,11.143695
"DHT22",2489600,52.599998,22.500000,29.130011
"DHT22",2490101,52.599998,22.500000,18.475073
"DHT22",2490602,52.799999,22.500000,37.243401
"DHT22",2491377,52.799999,22.500000,17.497557
"DHT22",2491878,52.799999,22.500000,8.699903
"DHT22",2492379,52.799999,22.500000,0.000000
"DHT22",2492880,53.000000,22.299999,40.078201
"DHT22",2493656,53.000000,22.299999,38.514175
"DHT22",2494157,53.000000,22.299999,38.416424
"DHT22",2494658,53.000000,22.299999,37.341152
"DHT22",2495159,53.299999,22.400000,63.440861
"DHT22",2495934,53.299999,22.400000,59.726295
"DHT22",2496435,53.299999,22.400000,42.619747
"DHT22",2496936,53.299999,22.400000,40.566959
"DHT22",2497437,54.299999,22.500000,71.652000
"DHT22",2498212,54.299999,22.500000,78.690125
"DHT22",2498713,54.299999,22.500000,77.321602
"DHT22",2499214,54.299999,22.500000,69.305962
"DHT22",2499715,54.900002,22.400000,37.438904
"DHT22",2500491,54.900002,22.400000,38.123169
"DHT22",2500992,54.900002,22.400000,64.516129
"DHT22",2501493,54.900002,22.400000,71.652000
"DHT22",2501994,55.200001,22.500000,35.386120
"DHT22",2502769,55.200001,22.500000,35.483871
"DHT22",2503270,55.200001,22.500000,37.634407
"DHT22",2503771,55.200001,22.500000,37.829910
"DHT22",2504272,55.299999,22.500000,28.054741
"DHT22",2505047,55.299999,22.500000,33.040077
"DHT22",2505548,55.299999,22.500000,35.190617
"DHT22",2506049,55.299999,22.500000,37.145649
"DHT22",2506550,55.400002,22.500000,17.204302
"DHT22",2507325,55.400002,22.500000,20.039101
"DHT22",2507826,55.400002,22.500000,24.828934
"DHT22",2508327,55.400002,22.500000,27.859238
"DHT22",2508828,55.200001,22.500000,37.145649
"DHT22",2509603,55.200001,22.500000,36.461388
"DHT22",2510104,55.200001,22.500000,22.385141
"DHT22",2510605,55.200001,22.500000,17.595308
"DHT22",2511106,54.799999,22.500000,37.438904
"DHT22",2511881,54.799999,22.500000,37.438904
"DHT22",2512382,54.799999,22.500000,36.754642
"DHT22",2512883,54.799999,22.500000,36.754642
"DHT22",2513384,54.599998,22.500000,43.304008
"DHT22",2514160,54.599998,22.500000,39.980450
"DHT22",2514661,54.599998,22.500000,37.927662
"DHT22",2515162,54.599998,22.500000,37.341152
"DHT22",2515663,54.400002,22.500000,57.282501
"DHT22",2516438,54.400002,22.500000,50.048878
"DHT22",2516939,54.400002,22.500000,45.161289
"DHT22",2517440,54.400002,22.500000,41.739979
"DHT22",2517941,54.299999,22.500000,38.611927
"DHT22",2518716,54.299999,22.500000,54.349953
"DHT22",2519217,54.299999,22.500000,57.771259
"DHT22",2519718,54.299999,22.500000,57.575756
"DHT22",2520219,54.099998,22.500000,37.243401
"DHT22",2520994,54.099998,22.500000,37.829910
"DHT22",2521495,54.099998,22.500000,38.123169
"DHT22",2521996,54.099998,22.500000,38.416424
"DHT22",2522497,53.900002,22.500000,32.942326
"DHT22",2523273,53.900002,22.500000,37.438904
"DHT22",2523774,53.900002,22.500000,37.145649
"DHT22",2524275,53.900002,22.500000,37.927662
"DHT22",2524776,53.799999,22.500000,23.851418
"DHT22",2525552,53.799999,22.500000,32.746822
"DHT22",2526053,53.799999,22.500000,35.092865
"DHT22",2526554,53.799999,22.500000,37.341152
"DHT22",2527055,53.700001,22.500000,16.911045
"DHT22",2527830,53.700001,22.500000,18.866079
"DHT22",2528331,53.700001,22.500000,16.911045
"DHT22",2528832,53.700001,22.500000,11.241446
"DHT22",2529333,53.500000,22.500000,38.025417
"DHT22",2530109,53.500000,22.500000,37.243401
"DHT22",2530610,53.500000,22.500000,26.881720
"DHT22",2531111,53.500000,22.500000,11.339198
"DHT22",2531612,53.200001,22.500000,39.393940
"DHT22",2532388,53.200001,22.500000,38.611927
"DHT22",2532889,53.200001,22.500000,38.025417
"DHT22",2533390,53.200001,22.500000,37.927662
"DHT22",2533891,53.000000,22.299999,60.215054
"DHT22",2534667,53.000000,22.299999,50.048878
"DHT22",2535168,53.000000,22.299999,41.251221
"DHT22",2535669,53.000000,22.299999,39.491692
"DHT22",2536170,54.099998,22.500000,70.869987
"DHT22",2536945,54.099998,22.500000,64.613884
"DHT22",2537446,54.099998,22.500000,64.222878
"DHT22",2537947,54.099998,22.500000,57.282501
"DHT22",2538448,53.700001,22.500000,37.634407
"DHT22",2539223,53.700001,22.500000,38.025417
"DHT22",2539724,53.700001,22.500000,61.876831
"DHT22",2540225,53.700001,22.500000,68.817207
"DHT22",2540726,54.099998,22.500000,34.799610
"DHT22",2541501,54.099998,22.500000,35.874878
"DHT22",2542002,54.099998,22.500000,36.852394
"DHT22",2542503,54.099998,22.500000,38.318672
"DHT22",2543004,54.299999,22.500000,18.670576
"DHT22",2543780,54.299999,22.500000,25.415445
"DHT22",2544281,54.299999,22.500000,35.386120
"DHT22",2544782,54.299999,22.500000,36.363636
"DHT22",2545283,54.900002,22.600000,3.030303
"DHT22",2546058,54.900002,22.600000,10.459433
"DHT22",2546559,54.900002,22.600000,13.489736
"DHT22",2547060,54.900002,22.600000,18.963831
"DHT22",2547561,54.200001,22.600000,37.341152
"DHT22",2548336,54.200001,22.600000,37.047897
"DHT22",2548837,54.200001,22.600000,12.903226
"DHT22",2549338,54.200001,22.600000,17.399805
"DHT22",2549839,53.900002,22.400000,37.927662
"DHT22",2550615,53.900002,22.400000,36.852394
"DHT22",2551116,53.900002,22.400000,36.559139
"DHT22",2551617,53.900002,22.400000,36.363636
"DHT22",2552118,54.000000,22.600000,41.348972
"DHT22",2552894,54.000000,22.600000,37.438904
"DHT22",2553395,54.000000,22.600000,37.341152
"DHT22",2553896,54.000000,22.600000,37.047897
"DHT22",2554397,54.500000,22.500000,57.673508
"DHT22",2555172,54.500000,22.500000,50.830891
"DHT22",2555673,54.500000,22.500000,43.695015
"DHT22",2556174,54.500000,22.500000,41.055717
"DHT22",2556675,54.000000,22.600000,38.123169
"DHT22",2557450,54.000000,22.600000,54.252201
"DHT22",2557951,54.000000,22.600000,58.162270
"DHT22",2558452,54.000000,22.600000,56.402737
"DHT22",2558953,54.400002,22.600000,37.243401
"DHT22",2559728,54.400002,22.600000,38.318672
"DHT22",2560229,54.400002,22.600000,38.220921
"DHT22",2560730,54.400002,22.600000,38.611927
"DHT22",2561231,55.000000,22.500000,34.115349
"DHT22",2562007,55.000000,22.500000,37.341152
"DHT22",2562508,55.000000,22.500000,37.634407
"DHT22",2563009,55.000000,22.500000,38.123169
"DHT22",2563510,55.799999,22.600000,23.558163
"DHT22",2564285,55.799999,22.600000,25.708700
"DHT22",2564786,55.799999,22.600000,32.844574
"DHT22",2565287,55.799999,22.600000,35.288368
"DHT22",2565788,55.000000,22.600000,21.016619
"DHT22",2566563,55.000000,22.600000,17.008799
"DHT22",2567064,55.000000,22.600000,17.302053
"DHT22",2567565,55.000000,22.600000,26.197458
"DHT22",2568066,54.900002,22.500000,36.754642
"DHT22",2568841,54.900002,22.500000,37.145649
"DHT22",2569342,54.900002,22.500000,36.168133
"DHT22",2569843,54.900002,22.500000,14.076246
"DHT22",2570344,54.900002,22.600000,47.116325
"DHT22",2571119,54.900002,22.600000,38.220921
"DHT22",2571620,54.900002,22.600000,39.198437
"DHT22",2572121,54.900002,22.600000,37.438904
"DHT22",2572622,55.000000,22.500000,72.140762
"DHT22",2573397,55.000000,22.500000,61.974583
"DHT22",2573898,55.000000,22.500000,57.086998
"DHT22",2574399,55.000000,22.500000,41.837730
"DHT22",2574900,55.599998,22.700001,64.809387
"DHT22",2575675,55.599998,22.700001,70.478981
"DHT22",2576176,55.599998,22.700001,66.568916
"DHT22",2576677,55.599998,22.700001,58.651028
"DHT22",2577178,55.400002,22.299999,37.341152
"DHT22",2577953,55.400002,22.299999,37.536655
"DHT22",2578454,55.400002,22.299999,61.290321
"DHT22",2578955,55.400002,22.299999,69.012711
"DHT22",2579456,55.400002,22.500000,36.656891
"DHT22",2580231,55.400002,22.500000,36.461388
"DHT22",2580732,55.400002,22.500000,37.243401
"DHT22",2581233,55.400002,22.500000,37.438904
"DHT22",2581734,55.299999,22.500000,21.309874
"DHT22",2582509,55.299999,22.500000,24.535679
"DHT22",2583010,55.299999,22.500000,35.190617
"DHT22",2583511,55.299999,22.500000,36.461388
"DHT22",2584012,55.299999,22.600000,7.331378
"DHT22",2584787,55.299999,22.600000,10.263929
"DHT22",2585288,55.299999,22.600000,19.257088
"DHT22",2585789,55.299999,22.600000,22.971651
"DHT22",2586290,55.099998,22.500000,21.309874
"DHT22",2587065,55.099998,22.500000,15.249267
"DHT22",2587566,55.099998,22.500000,4.887586
"DHT22",2588067,55.099998,22.500000,9.775171
"DHT22",2588568,54.900002,22.500000,36.754642
"DHT22",2589343,54.900002,22.500000,36.168133
"DHT22",2589844,54.900002,22.500000,18.377321
"DHT22",2590345,54.900002,22.500000,19.354839
"DHT22",2590846,54.799999,22.600000,37.927662
"DHT22",2591621,54.799999,22.600000,36.950146
"DHT22",2592122,54.799999,22.600000,36.656891
"DHT22",2592623,54.799999,22.600000,36.363636
"DHT22",2593124,54.500000,22.600000,41.837730
"DHT22",2593899,54.500000,22.600000,39.393940
"DHT22",2594400,54.500000,22.600000,37.341152
"DHT22",2594901,54.500000,22.600000,37.145649
"DHT22",2595402,54.200001,22.600000,49.853371
"DHT22",2596177,54.200001,22.600000,43.695015
"DHT22",2596678,54.200001,22.600000,40.566959
"DHT22",2597179,54.200001,22.600000,38.416424
"DHT22",2597680,54.000000,22.600000,57.575756
"DHT22",2598455,54.000000,22.600000,57.184750
"DHT22",2598956,54.000000,22.600000,49.364613
"DHT22",2599457,54.000000,22.600000,43.010754
"DHT22",2599958,53.799999,22.600000,38.220921
"DHT22",2600734,53.799999,22.600000,58.260021
"DHT22",2601235,53.799999,22.600000,57.869011
"DHT22",2601736,53.799999,22.600000,50.439884
"DHT22",2602237,53.599998,22.600000,38.025417
"DHT22",2603012,53.599998,22.600000,38.123169
"DHT22",2603513,53.599998,22.600000,56.989246
"DHT22",2604015,53.599998,22.600000,54.838711
"DHT22",2604516,53.400002,22.600000,37.536655
"DHT22",2605291,53.400002,22.600000,37.927662
"DHT22",2605792,53.400002,22.600000,38.220921
"DHT22",2606293,53.400002,22.600000,56.011730
"DHT22",2606794,53.200001,22.600000,35.386120
"DHT22",2607569,53.200001,22.600000,36.950146
"DHT22",2608070,53.200001,22.600000,37.341152
"DHT22",2608571,53.200001,22.600000,37.438904
"DHT22",2609072,53.000000,22.600000,30.498533
"DHT22",2609848,53.000000,22.600000,34.897362
"DHT22",2610349,53.000000,22.600000,37.341152
"DHT22",2610850,53.000000,22.600000,37.145649
"DHT22",2611351,52.900002,22.600000,17.106550
"DHT22",2612126,52.900002,22.600000,25.219942
"DHT22",2612627,52.900002,22.600000,30.205278
"DHT22",2613128,52.900002,22.600000,34.408604
"DHT22",2613629,52.700001,22.500000,35.386120
"DHT22",2614405,52.700001,22.500000,19.061584
"DHT22",2614906,52.700001,22.500000,16.129032
"DHT22",2615407,52.700001,22.500000,23.655914
"DHT22",2615908,52.599998,22.700001,36.363636
"DHT22",2616684,52.599998,22.700001,23.264908
"DHT22",2617185,52.599998,22.700001,14.271749
"DHT22",2617686,52.599998,22.700001,6.451613
"DHT22",2618187,52.299999,22.500000,39.687195
"DHT22",2618962,52.299999,22.500000,38.123169
"DHT22",2619463,52.299999,22.500000,37.341152
"DHT22",2619964,52.299999,22.500000,37.243401
"DHT22",2620465,52.400002,22.600000,63.636364
"DHT22",2621240,52.400002,22.600000,56.207233
"DHT22",2621741,52.400002,22.600000,45.650047
"DHT22",2622242,52.400002,22.600000,40.469208
"DHT22",2622743,52.299999,22.600000,70.772240
"DHT22",2623519,52.299999,22.600000,69.012711
"DHT22",2624020,52.299999,22.600000,60.997066
"DHT22",2624521,52.299999,22.600000,54.740959
"DHT22",2625022,52.400002,22.799999,37.438904
"DHT22",2625797,52.400002,22.799999,55.131966
"DHT22",2626298,52.400002,22.799999,70.772240
"DHT22",2626799,52.400002,22.799999,63.049854
"DHT22",2627300,52.299999,22.600000,36.265884
"DHT22",2628076,52.299999,22.600000,36.852394
"DHT22",2628577,52.299999,22.600000,37.732159
"DHT22",2629078,52.299999,22.600000,66.764420
"DHT22",2629579,53.099998,22.600000,34.701859
"DHT22",2630355,53.099998,22.600000,36.656891
"DHT22",2630856,53.099998,22.600000,37.243401
"DHT22",2631357,53.099998,22.600000,39.784946
"DHT22",2631858,53.400002,22.600000,21.016619
"DHT22",2632633,53.400002,22.600000,25.024439
"DHT22",2633134,53.400002,22.600000,35.288368
"DHT22",2633635,53.400002,22.600000,36.461388
"DHT22",2634136,53.599998,22.600000,22.091887
"DHT22",2634911,53.599998,22.600000,5.669599
"DHT22",2635412,53.599998,22.600000,32.355816
"DHT22",2635913,53.599998,22.600000,34.995113
"DHT22",2636414,53.700001,22.600000,17.399805
"DHT22",2637190,53.700001,22.600000,17.008799
"DHT22",2637691,53.700001,22.600000,23.558163
"DHT22",2638192,53.700001,22.600000,32.453568
"DHT22",2638693,54.299999,22.600000,36.265884
"DHT22",2639468,54.299999,22.600000,20.918865
"DHT22",2639969,54.299999,22.600000,16.031281
"DHT22",2640470,54.299999,22.600000,16.813293
"DHT22",2640971,54.599998,22.600000,37.047897
"DHT22",2641746,54.599998,22.600000,36.656891
"DHT22",2642247,54.599998,22.600000,36.656891
"DHT22",2642748,54.599998,22.600000,35.874878
"DHT22",2643249,54.500000,22.700001,41.153469
"DHT22",2644024,54.500000,22.700001,39.198437
"DHT22",2644525,54.500000,22.700001,37.243401
"DHT22",2645026,54.500000,22.700001,36.656891
"DHT22",2645527,54.500000,22.799999,57.966763
"DHT22",2646302,54.500000,22.799999,51.124146
"DHT22",2646803,54.500000,22.799999,42.913002
"DHT22",2647304,54.500000,22.799999,40.469208
"DHT22",2647805,54.099998,22.600000,48.191593
"DHT22",2648580,54.099998,22.600000,58.944283
"DHT22",2649081,54.099998,22.600000,55.718475
"DHT22",2649582,54.099998,22.600000,50.048878
"DHT22",2650083,54.000000,22.600000,37.047897
"DHT22",2650858,54.000000,22.600000,37.732159
"DHT22",2651359,54.000000,22.600000,38.318672
"DHT22",2651860,54.000000,22.600000,57.086998
"DHT22",2652361,54.000000,22.799999,35.386120
"DHT22",2653136,54.000000,22.799999,37.145649
"DHT22",2653637,54.000000,22.799999,37.829910
"DHT22",2654138,54.000000,22.799999,38.025417
"DHT22",2654639,53.700001,22.600000,24.926685
"DHT22",2655415,53.700001,22.600000,35.288368
"DHT22",2655916,53.700001,22.600000,37.927662
"DHT22",2656417,53.700001,22.600000,37.732159
"DHT22",2656918,53.599998,22.600000,18.084066
"DHT22",2657693,53.599998,22.600000,24.926685
"DHT22",2658194,53.599998,22.600000,28.152493
"DHT22",2658695,53.599998,22.600000,33.431084
"DHT22",2659196,53.599998,22.600000,36.461388
"DHT22",2659971,53.599998,22.600000,19.452591
"DHT22",2660472,53.599998,22.600000,16.813293
"DHT22",2660973,53.599998,22.600000,17.204302
"DHT22",2661474,53.700001,22.799999,36.754642
"DHT22",2662250,53.700001,22.799999,36.461388
"DHT22",2662751,53.700001,22.799999,36.363636
"DHT22",2663252,53.700001,22.799999,18.670576
"DHT22",2663753,53.500000,22.600000,38.807430
"DHT22",2664529,53.500000,22.600000,37.145649
"DHT22",2665030,53.500000,22.600000,36.852394
"DHT22",2665531,53.500000,22.600000,36.461388
"DHT22",2666032,53.299999,22.600000,41.935482
"DHT22",2666808,53.299999,22.600000,37.047897
"DHT22",2667309,53.299999,22.600000,36.950146
"DHT22",2667810,53.299999,22.600000,36.656891
"DHT22",2668311,53.000000,22.400000,50.830891
"DHT22",2669086,53.000000,22.400000,43.206257
"DHT22",2669587,53.000000,22.400000,40.469208
"DHT22",2670088,53.000000,22.400000,37.243401
"DHT22",2670589,53.099998,22.600000,57.966763
"DHT22",2671365,53.099998,22.600000,51.319649
"DHT22",2671866,53.099998,22.600000,42.033237
"DHT22",2672367,53.099998,22.600000,39.882698
"DHT22",2672868,53.099998,22.600000,57.575756
"DHT22",2673644,53.099998,22.600000,53.470184
"DHT22",2674145,53.099998,22.600000,46.627567
"DHT22",2674646,53.099998,22.600000,41.251221
"DHT22",2675147,53.200001,22.600000,52.003910
"DHT22",2675922,53.200001,22.600000,59.530792
"DHT22",2676423,53.200001,22.600000,59.628544
"DHT22",2676924,53.200001,22.600000,61.094818
"DHT22",2677425,53.900002,22.600000,36.559139
"DHT22",2678201,53.900002,22.600000,37.927662
"DHT22",2678702,53.900002,22.600000,67.644180
"DHT22",2679203,53.900002,22.600000,68.035194
"DHT22",2679704,53.900002,22.600000,36.363636
"DHT22",2680480,53.900002,22.600000,37.536655
"DHT22",2680981,53.900002,22.600000,38.220921
"DHT22",2681482,53.900002,22.600000,71.945259
"DHT22",2681983,54.000000,22.700001,34.115349
"DHT22",2682758,54.000000,22.700001,36.363636
"DHT22",2683259,54.000000,22.700001,36.754642
"DHT22",2683760,54.000000,22.700001,37.438904
"DHT22",2684261,54.000000,22.700001,10.166178
"DHT22",2685036,54.000000,22.700001,16.617790
"DHT22",2685537,54.000000,22.700001,34.310852
"DHT22",2686038,54.000000,22.700001,37.341152
"DHT22",2686539,53.700001,22.600000,0.000000
